STAID,split_role,STATE,HUC02,area_class,hydro_class,stratum_id,assignment_reason
12323600,spatial_holdout_nonca,MT,17,high,low,stratum:17:high:low,direct_stratum_sample
12323670,development_train,MT,17,low,low,stratum:17:low:low,direct_stratum_sample
12323710,development_train,MT,17,low,low,stratum:17:low:low,direct_stratum_sample
12323720,development_train,MT,17,low,low,stratum:17:low:low,direct_stratum_sample
12323760,development_train,MT,17,high,low,stratum:17:high:low,direct_stratum_sample
12323770,development_train,MT,17,high,low,stratum:17:high:low,direct_stratum_sample
12323850,development_train,MT,17,middle,low,stratum:17:middle:low,direct_stratum_sample
12338300,development_train,MT,17,high,middle,stratum:17:high:middle,direct_stratum_sample
12342500,development_train,MT,17,high,low,stratum:17:high:low,direct_stratum_sample
12354000,development_train,MT,17,high,high,stratum:17:high:high,direct_stratum_sample
12366000,development_train,MT,17,high,middle,stratum:17:high:middle,direct_stratum_sample
12377150,development_train,MT,17,low,low,stratum:17:low:low,direct_stratum_sample
12390700,development_train,MT,17,high,middle,stratum:17:high:middle,direct_stratum_sample
12411000,development_train,ID,17,high,high,stratum:17:high:high,direct_stratum_sample
12413125,development_train,ID,17,low,middle,stratum:17:low:middle,direct_stratum_sample
12413130,development_train,ID,17,low,high,stratum:17:low:high,direct_stratum_sample
12413210,development_train,ID,17,high,high,stratum:17:high:high,direct_stratum_sample
12413355,development_train,ID,17,high,high,stratum:17:high:high,direct_stratum_sample
12413470,development_train,ID,17,high,high,stratum:17:high:high,direct_stratum_sample
12414900,spatial_holdout_nonca,ID,17,high,middle,stratum:17:high:middle,direct_stratum_sample
12422990,development_train,WA,17,middle,middle,stratum:17:middle:middle,direct_stratum_sample
12447390,development_train,WA,17,low,middle,stratum:17:low:middle,direct_stratum_sample
12448998,development_train,WA,17,high,high,stratum:17:high:high,direct_stratum_sample
12451000,development_train,WA,17,high,high,stratum:17:high:high,direct_stratum_sample
12452800,development_train,WA,17,high,high,stratum:17:high:high,direct_stratum_sample
12452890,development_train,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
12456500,development_train,WA,17,high,high,stratum:17:high:high,direct_stratum_sample
12458000,development_train,WA,17,high,high,stratum:17:high:high,direct_stratum_sample
12464800,development_train,WA,17,middle,low,stratum:17:middle:low,direct_stratum_sample
12465400,development_train,WA,17,high,low,stratum:17:high:low,direct_stratum_sample
12488500,development_train,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
12502500,development_train,WA,17,high,high,stratum:17:high:high,direct_stratum_sample
13011500,development_train,WY,17,high,middle,stratum:17:high:middle,direct_stratum_sample
13016305,development_train,WY,17,low,middle,stratum:17:low:middle,direct_stratum_sample
13016450,development_train,WY,17,middle,middle,stratum:17:middle:middle,direct_stratum_sample
13018350,spatial_holdout_nonca,WY,17,middle,middle,stratum:17:middle:middle,direct_stratum_sample
13039500,development_train,ID,17,middle,middle,stratum:17:middle:middle,direct_stratum_sample
13047500,development_train,ID,17,high,middle,stratum:17:high:middle,direct_stratum_sample
13047600,development_train,ID,17,high,middle,stratum:17:high:middle,direct_stratum_sample
13075000,development_train,ID,17,high,low,stratum:17:high:low,direct_stratum_sample
13075983,development_train,ID,17,low,middle,stratum:17:low:middle,direct_stratum_sample
13092747,development_train,ID,17,high,low,stratum:17:high:low,direct_stratum_sample
13120000,development_train,ID,17,middle,low,stratum:17:middle:low,direct_stratum_sample
13135500,development_train,ID,17,middle,low,stratum:17:middle:low,direct_stratum_sample
13150430,spatial_holdout_nonca,ID,17,middle,low,stratum:17:middle:low,direct_stratum_sample
13159800,development_train,ID,17,middle,low,stratum:17:middle:low,direct_stratum_sample
13161500,development_train,NV,17,high,low,stratum:17:high:low,direct_stratum_sample
13162225,development_train,NV,17,low,low,stratum:17:low:low,direct_stratum_sample
13174500,development_train,NV,17,high,low,stratum:17:high:low,direct_stratum_sample
13237920,development_train,ID,17,high,middle,stratum:17:high:middle,direct_stratum_sample
13239000,development_train,ID,17,middle,middle,stratum:17:middle:middle,direct_stratum_sample
13265500,development_train,ID,17,high,middle,stratum:17:high:middle,direct_stratum_sample
13295000,development_train,ID,17,middle,middle,stratum:17:middle:middle,direct_stratum_sample
13297330,development_train,ID,17,low,middle,stratum:17:low:middle,direct_stratum_sample
13297350,development_train,ID,17,low,low,stratum:17:low:low,direct_stratum_sample
13297355,development_train,ID,17,middle,low,stratum:17:middle:low,direct_stratum_sample
13331500,spatial_holdout_nonca,OR,17,high,middle,stratum:17:high:middle,direct_stratum_sample
13335050,development_train,WA,17,high,middle,stratum:17:high:middle,direct_stratum_sample
13339500,development_train,ID,17,high,high,stratum:17:high:high,direct_stratum_sample
13342450,development_train,ID,17,high,middle,stratum:17:high:middle,direct_stratum_sample
13345000,development_train,ID,17,high,middle,stratum:17:high:middle,direct_stratum_sample
13348000,development_train,WA,17,middle,low,stratum:17:middle:low,direct_stratum_sample
14013000,development_train,WA,17,middle,low,stratum:17:middle:low,direct_stratum_sample
14013700,development_train,WA,17,middle,middle,stratum:17:middle:middle,direct_stratum_sample
14015000,development_train,WA,17,middle,middle,stratum:17:middle:middle,direct_stratum_sample
14020000,development_train,OR,17,middle,middle,stratum:17:middle:middle,direct_stratum_sample
14034470,development_train,OR,17,middle,low,stratum:17:middle:low,direct_stratum_sample
14034500,development_train,OR,17,middle,low,stratum:17:middle:low,direct_stratum_sample
14034608,development_train,OR,17,middle,low,stratum:17:middle:low,direct_stratum_sample
14046778,development_train,OR,17,high,low,stratum:17:high:low,direct_stratum_sample
14091500,development_train,OR,17,high,high,stratum:17:high:high,direct_stratum_sample
14092750,development_train,OR,17,low,middle,stratum:17:low:middle,direct_stratum_sample
14093000,development_train,OR,17,middle,high,stratum:17:middle:high,direct_stratum_sample
14096850,development_train,OR,17,middle,middle,stratum:17:middle:middle,direct_stratum_sample
14107000,development_train,WA,17,high,high,stratum:17:high:high,direct_stratum_sample
14113200,development_train,OR,17,low,middle,stratum:17:low:middle,direct_stratum_sample
14120000,development_train,OR,17,high,high,stratum:17:high:high,direct_stratum_sample
14137000,development_train,OR,17,high,high,stratum:17:high:high,direct_stratum_sample
14138720,development_train,OR,17,low,low,stratum:17:low:low,direct_stratum_sample
14138800,development_train,OR,17,low,low,stratum:17:low:low,direct_stratum_sample
14138870,development_train,OR,17,low,low,stratum:17:low:low,direct_stratum_sample
14138900,development_train,OR,17,low,low,stratum:17:low:low,direct_stratum_sample
14139800,development_train,OR,17,low,high,stratum:17:low:high,direct_stratum_sample
14140000,development_train,OR,17,middle,high,stratum:17:middle:high,direct_stratum_sample
14141500,development_train,OR,17,low,high,stratum:17:low:high,direct_stratum_sample
14142800,development_train,OR,17,low,high,stratum:17:low:high,direct_stratum_sample
14150800,development_train,OR,17,low,high,stratum:17:low:high,direct_stratum_sample
14151000,development_train,OR,17,high,high,stratum:17:high:high,direct_stratum_sample
14152500,spatial_holdout_nonca,OR,17,middle,high,stratum:17:middle:high,direct_stratum_sample
14153500,development_train,OR,17,middle,high,stratum:17:middle:high,direct_stratum_sample
14154500,spatial_holdout_nonca,OR,17,high,high,stratum:17:high:high,direct_stratum_sample
14155500,spatial_holdout_nonca,OR,17,high,high,stratum:17:high:high,direct_stratum_sample
14158500,development_train,OR,17,middle,high,stratum:17:middle:high,direct_stratum_sample
14158790,development_train,OR,17,low,high,stratum:17:low:high,direct_stratum_sample
14158850,development_train,OR,17,high,high,stratum:17:high:high,direct_stratum_sample
14159200,development_train,OR,17,high,high,stratum:17:high:high,direct_stratum_sample
14159500,development_train,OR,17,high,high,stratum:17:high:high,direct_stratum_sample
14161500,development_train,OR,17,low,low,stratum:17:low:low,direct_stratum_sample
14162200,development_train,OR,17,middle,high,stratum:17:middle:high,direct_stratum_sample
14163000,development_train,OR,17,middle,high,stratum:17:middle:high,direct_stratum_sample
14164700,development_train,OR,17,low,high,stratum:17:low:high,direct_stratum_sample
14165000,development_train,OR,17,high,high,stratum:17:high:high,direct_stratum_sample
14166500,development_train,OR,17,middle,high,stratum:17:middle:high,direct_stratum_sample
14169000,development_train,OR,17,high,high,stratum:17:high:high,direct_stratum_sample
14171000,development_train,OR,17,high,high,stratum:17:high:high,direct_stratum_sample
14173500,development_train,OR,17,high,high,stratum:17:high:high,direct_stratum_sample
14178000,development_train,OR,17,high,high,stratum:17:high:high,direct_stratum_sample
14179000,development_train,OR,17,middle,high,stratum:17:middle:high,direct_stratum_sample
14180300,development_train,OR,17,low,high,stratum:17:low:high,direct_stratum_sample
14182500,development_train,OR,17,middle,high,stratum:17:middle:high,direct_stratum_sample
14185000,development_train,OR,17,high,high,stratum:17:high:high,direct_stratum_sample
14185900,spatial_holdout_nonca,OR,17,middle,high,stratum:17:middle:high,direct_stratum_sample
14187000,development_train,OR,17,middle,high,stratum:17:middle:high,direct_stratum_sample
14188800,development_train,OR,17,middle,high,stratum:17:middle:high,direct_stratum_sample
14190500,development_train,OR,17,high,high,stratum:17:high:high,direct_stratum_sample
14198400,spatial_holdout_nonca,OR,17,low,low,stratum:17:low:low,direct_stratum_sample
14198500,development_train,OR,17,middle,high,stratum:17:middle:high,direct_stratum_sample
14199704,development_train,OR,17,low,low,stratum:17:low:low,direct_stratum_sample
14200000,development_train,OR,17,high,high,stratum:17:high:high,direct_stratum_sample
14201340,development_train,OR,17,high,high,stratum:17:high:high,direct_stratum_sample
14201500,development_train,OR,17,middle,high,stratum:17:middle:high,direct_stratum_sample
14203500,development_train,OR,17,middle,high,stratum:17:middle:high,direct_stratum_sample
14206900,development_train,OR,17,low,low,stratum:17:low:low,direct_stratum_sample
14206950,development_train,OR,17,low,middle,stratum:17:low:middle,direct_stratum_sample
14208700,development_train,OR,17,middle,high,stratum:17:middle:high,direct_stratum_sample
14209000,development_train,OR,17,middle,high,stratum:17:middle:high,direct_stratum_sample
14211400,development_train,OR,17,low,middle,stratum:17:low:middle,direct_stratum_sample
14211499,development_train,OR,17,low,high,stratum:17:low:high,direct_stratum_sample
14211500,development_train,OR,17,low,high,stratum:17:low:high,direct_stratum_sample
14211550,development_train,OR,17,middle,high,stratum:17:middle:high,direct_stratum_sample
14216000,development_train,WA,17,high,high,stratum:17:high:high,direct_stratum_sample
14216500,development_train,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
14219000,spatial_holdout_nonca,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
14219800,spatial_holdout_nonca,WA,17,low,high,stratum:17:low:high,direct_stratum_sample
14222500,development_train,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
14226500,development_train,WA,17,high,high,stratum:17:high:high,direct_stratum_sample
14236200,development_train,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
14240525,development_train,WA,17,middle,high,stratum:17:middle:high,direct_stratum_sample
14299800,development_train,OR,17,middle,high,stratum:17:middle:high,direct_stratum_sample
14301500,development_train,OR,17,high,high,stratum:17:high:high,direct_stratum_sample
14302480,development_train,OR,17,middle,high,stratum:17:middle:high,direct_stratum_sample
14302900,development_train,OR,17,low,low,stratum:17:low:low,direct_stratum_sample
14303200,development_train,OR,17,low,low,stratum:17:low:low,direct_stratum_sample
14303600,development_train,OR,17,high,high,stratum:17:high:high,direct_stratum_sample
14305500,development_train,OR,17,high,high,stratum:17:high:high,direct_stratum_sample
14306340,spatial_holdout_nonca,OR,17,low,low,stratum:17:low:low,direct_stratum_sample
14306500,development_train,OR,17,high,high,stratum:17:high:high,direct_stratum_sample
14308500,development_train,OR,17,middle,middle,stratum:17:middle:middle,direct_stratum_sample
14308990,development_train,OR,17,middle,middle,stratum:17:middle:middle,direct_stratum_sample
14309000,development_train,OR,17,middle,middle,stratum:17:middle:middle,direct_stratum_sample
14309500,spatial_holdout_nonca,OR,17,middle,high,stratum:17:middle:high,direct_stratum_sample
14313200,development_train,OR,17,high,high,stratum:17:high:high,direct_stratum_sample
14313700,development_train,OR,17,high,high,stratum:17:high:high,direct_stratum_sample
14314500,development_train,OR,17,low,middle,stratum:17:low:middle,direct_stratum_sample
14314700,spatial_holdout_nonca,OR,17,middle,high,stratum:17:middle:high,direct_stratum_sample
14315500,development_train,OR,17,high,high,stratum:17:high:high,direct_stratum_sample
14315700,development_train,OR,17,high,high,stratum:17:high:high,direct_stratum_sample
